baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
139.53268786413645,0.01872048650412635,0.06297120142623323,0.2972864750890327,0.7662478064575295,0.9188850560557478
35.96724460109893,0.24950089192242902,0.10093619648354016,2.471867383700312,0.013440936668258543,0.09467815693429012
823.6870549965649,-0.054607843180748614,0.05295581919881875,-1.0311962690205483,0.3024487899256173,0.6231660544683276
7.233779295122711,-0.40393424689426555,0.17488683053898443,-2.309689332520802,0.02090535982202421,0.12853981385721458
244.10858053997617,-0.037594701063300165,0.054339035503357516,-0.691854404758017,0.48902876665483486,0.7728851350327818
92.5820501317835,-0.16640619613738192,0.11852060283656564,-1.4040275880713184,0.1603106345419053,0.4504692001797812
50.0084552757403,-0.24493435744653702,0.10030212175111425,-2.4419658644341298,0.014607527762656235,0.10001571587673946
385.6337749517211,-0.04475115257063732,0.1265145092280108,-0.3537234807589108,0.7235461237421907,0.901943934116712
0.1937541346450066,-0.48752369217078406,0.8660427814548124,-0.5629325740142106,0.5734807981027358,0.8233144300383476
5148.869787428226,-0.04767721887267103,0.0591715257813833,-0.8057459773611477,0.42038933312860105,0.7236606261178599
253.15654383365774,-0.14860167093406534,0.05450225039928851,-2.726523581052082,0.0064005378997252765,0.055101202469845706
1545.6226898168115,-0.029858506099127022,0.03430069828702564,-0.8704926602156409,0.3840312285882024,0.6944645742346519
392.9683006266437,-0.12354462649377305,0.07202842534549092,-1.7152204272296663,0.08630482107211528,0.31539751842999497
0.20751812874628184,-0.13374394676647125,0.9931935504032752,-0.13466050671811752,0.8928802997760824,0.9659108044784113
56.93325811904072,-0.025820852734436794,0.06361215267038152,-0.40591068923940465,0.6848082237095159,0.8841631623917477
618.6945559817681,0.047915232270030333,0.025743114692271606,1.8612834088959354,0.06270416486413107,0.2613792889808618
17.547390957851363,0.876379323754305,0.1405305808389677,6.236217900205917,4.482765774537208e-10,2.126395598979921e-08
172.54994107818254,0.048210384676866586,0.1102954713277372,0.4371021230201914,0.6620372877109718,0.8725834452461839
0.006278819678255145,0.03306150005542684,2.9442056259699596,0.011229344772593738,0.9910404674752077,
184.42151812063878,0.8242866887434558,0.12457524097291366,6.6167777987495935,3.6711266068849896e-11,1.8709634528660284e-09
283.5878519982134,0.022753537482962632,0.07024037820052008,0.3239381402247939,0.7459848678265582,0.9119249626400615
284.5652204551043,-0.07580144329717146,0.04461351276641251,-1.6990691518521028,0.08930615491936966,0.32181788654025384
1.4122400825692165,-0.060710218876784926,0.291549552663944,-0.20823293440879623,0.8350470942300874,0.9455988917865372
431.18477130137666,-0.11845270777269766,0.03928944612639242,-3.014873444426793,0.0025708650311613863,0.027862970122536444
0.14966163638333463,0.039110794362330316,1.381857365752566,0.02830306175705074,0.9774204386505116,0.9909619651540178
550.09378038364,-0.04476858598895115,0.03998864717060232,-1.1195323962312684,0.2629130781382336,0.5804697717946251
668.248842980098,0.020375656254861856,0.035727153617681924,0.5703128906630174,0.5684654993568417,0.8206778206222641
0.15489558931862416,0.3041089033718541,1.2276722714099844,0.24771179609895752,0.8043574043090629,0.9358081717862807
232.08495329315326,-0.1559397877210266,0.07073560290085938,-2.2045445479497294,0.027486070632203,0.1561099414613082
25.259418014968684,0.44527688303958246,0.188671440992992,2.3600650988621106,0.01827172837227265,0.11749345724626244
627.1317766924992,-0.014801060260451518,0.027572437506552343,-0.5368063761839764,0.5914013668528046,0.8333051103420905
0.0,,,,,
151.37136025348718,-0.017281776953329393,0.04275629882295464,-0.4041925383880819,0.6860711402561435,0.8844610612695871
1690.1580505694617,0.0014892690195627133,0.046973606884487436,0.03170437865725252,0.9747078029801017,0.9901624516647541
1873.2255370503196,-0.0905281962589845,0.030128346114575478,-3.004751602185983,0.0026579782207137906,0.02850045025141074
0.007531457914458831,-0.05504669946561964,2.9442308652417686,-0.018696461651657677,0.9850832509555894,
98.05050610556556,-0.15912915212669165,0.06003278305774495,-2.6507042322796672,0.008032414759880547,0.06528100158908139
55.32117712909005,-0.0061139154922406815,0.08854811770115416,-0.06904625023057934,0.9449528049562949,0.9817936601502443
17.575106657408504,0.03122193521792344,0.09849036299395543,0.31700497661725136,0.7512398260707083,0.9134879105721202
0.07971857404006612,-0.0960778100956057,1.799125018750938,-0.053402520166335496,0.9574111972776587,
0.3194251881481791,-0.174066926098719,0.6540405539121075,-0.26614087621562194,0.7901307151705003,0.9302941671190625
168.09563940871075,0.2905766676929482,0.06643615592109692,4.373773040662563,1.2211733912294773e-05,0.00029124475141244525
68.24429099298543,0.05864929855024865,0.1117293747582542,0.5249228206740307,0.5996368445084421,0.8378605792217628
22.615035002233686,0.04165109126966315,0.13555692155094387,0.3072590524565002,0.7586462005155676,0.9166060493634784
2693.801657915414,-0.033535165011590796,0.04518717399036624,-0.7421390197745136,0.45800311063720067,0.7521669959289752
341.7975902685842,0.07665346503108211,0.05355752622751268,1.4312361012616182,0.1523625602192662,0.4383495432114775
1397.1137924232212,-0.054361866350257616,0.02972595170771023,-1.8287679023631527,0.06743438532422001,0.2720891645362732
5059.2096949365105,0.023336563553579145,0.03224345424216547,0.7237612750268366,0.4692123074288471,0.7615916163423297
125.65856429501488,2.6818867569092095,0.1250382665714903,21.448527962244643,4.713327826720747e-102,8.071102570476606e-99
60.77893970574707,-0.6803461859082621,0.13189168203910007,-5.158370682592171,2.491080682936997e-07,8.033383354917727e-06
148.21338688689818,0.0026349095593965963,0.05885694795716786,0.044768029108714684,0.9642922086071006,0.9877397087164287
1012.9231828798723,-0.09263142941359867,0.029554544311739733,-3.134253346508319,0.0017229203234797716,0.020152518865619952
186.58489036207885,-0.13450292302792224,0.051073199376526865,-2.6335323549309404,0.008450178423886751,0.06799852224184057
1348.895141536119,-0.11537173663695365,0.05776230266192924,-1.9973534869653735,0.04578679679968086,0.21817089447328056
347.6941515754558,0.010886669253518473,0.032015468329189174,0.34004404188561776,0.7338233613630527,0.907095303542981
3.5522059260081598,0.2371611237364758,0.3410865911706013,0.6953106040391219,0.4868606702375662,0.7721023471810053
0.014434133755955923,0.07745184558575735,2.9433324462843746,0.02631433825408733,0.9790066185988321,
0.059050809670459864,-0.229245988126282,2.8487026154903283,-0.08047382232168289,0.9358604154574214,
647.3450581683994,-0.0451817678179338,0.057465403401997746,-0.7862429417203585,0.43172517301560964,0.7319665210613169
15.588943549782883,-0.30574976056890335,0.2762071344590684,-1.1069582296188403,0.26831198824408875,0.5858184988769318
2.4599593531708495,-0.020248549621097782,0.26331702696880244,-0.07689798815591524,0.9387046980288497,0.9797393484959208
428.0712803994125,-0.044028349747675104,0.031624809714310094,-1.3922091593725054,0.16385906995463073,0.4554330001465828
40.7101591904502,-0.10269459939613346,0.0627686843228736,-1.6360801648778611,0.10182281087157684,0.3480580048847089
169.29391987805576,-0.10110395883441381,0.040025343459953726,-2.525998532294186,0.011536996324069617,0.08453552633862564
235.00413156721666,0.08796660478151186,0.06148992205599824,1.4305857259243486,0.15254898079531454,0.43881215305542853
533.1516376686494,-0.12907430569154302,0.09103514042900496,-1.4178514481691102,0.15623413988703183,0.44339925495461985
75.92888685648559,-0.13774749139103093,0.10418359496647134,-1.3221610507427897,0.18611452783101845,0.48634597506155347
6.169544056405685,-0.40077536410074477,0.17082462789798097,-2.346121686505846,0.018969913006103553,0.12062413305477802
1.1368724926382319,0.09340798166632078,0.402497478336818,0.2320709735929205,0.8164828891901844,0.939662870662769
1.6006504459566222,0.3112095469728779,0.26002339211935405,1.1968521156359222,0.2313642008897877,0.5447998904800946
10.013516672350837,0.23281346364216987,0.1911689358637953,1.217841500190416,0.22328421033425916,0.5360323591425562
883.495893819164,-0.021913292182318436,0.05280966243527544,-0.41494853729042097,0.6781795769007699,0.8811039281725264
114.56162343918656,-0.07493555187818057,0.10329483292410004,-0.7254530527508809,0.4681741362290379,0.7608440646090961
10.335771967466885,0.22850507502881243,0.15347811462538172,1.4888446837294091,0.13652827271064943,0.41264041586093964
126.8714506979939,-0.06701815220599255,0.0766856265797742,-0.8739336847730544,0.38215436912129075,0.6929279348616034
35.64556810520979,0.0027729667478573372,0.12512024342719089,0.0221624149050746,0.9823183987820898,0.9930468304353567
0.0,,,,,
6.043039794953706,0.7936816005126687,0.20689404886503773,3.836174142594152,0.00012496581387133694,0.002259677504469666
0.02397389319322662,-0.05437420792600835,2.9424810744642436,-0.018479034036237126,0.9852567031258542,
25.695929719244326,-0.09729719238625985,0.261044621157308,-0.3727224562410257,0.7093550212250885,0.895070030466319
1720.4125151421772,0.06485275121728475,0.016084665454966385,4.031961460364752,5.531325937397298e-05,0.001113024974759005
5831.983678659922,-0.026471752303960008,0.03776489445356007,-0.7009619035613254,0.4833267903931804,0.7701044186399283
11.246561500119586,0.04399739637022267,0.14713160639099956,0.29903429622932537,0.7649138775236679,0.918850962946282
1973.5983460894367,-0.02673245611588486,0.02191347652116254,-1.2199094055235131,0.2224992199199417,0.5349454944924504
42.374893004241734,-0.1280289076888543,0.16107021295201104,-0.7948639623826599,0.4266926392416204,0.7275384709820262
1852.271040682321,0.04474567924125989,0.024701009583229804,1.8114919185991074,0.07006473890606216,0.27798623471441347
95.35290105748803,-0.2520159291753497,0.09323147576876807,-2.7031206692512035,0.006869180371022723,0.05800399594026982
119.14731849942628,-0.016570828291812747,0.05771630912684735,-0.2871082462219444,0.774029438302951,0.9231622541925194
21.204647649272903,-0.06419246986407466,0.1471975041592507,-0.4360975427587809,0.662765959922178,0.8726800690278644
324.76026794295694,0.045692181491598746,0.033561492116441764,1.361446664322,0.17337257778901238,0.4684159286830282
603.7690701240848,0.0848372106043271,0.04440173723545634,1.9106732278164473,0.05604658736390485,0.2452461345562215
1223.3528923637843,0.0009725633937840254,0.0304730573445018,0.03191551746150943,0.9745394237990215,0.9901624516647541
623.3094227744772,-0.04018857380957732,0.03013645625497047,-1.3335534035442185,0.18235026257871356,0.48106083752856127
947.1305721208835,0.046189615127746185,0.04950646966126445,0.9330015944135583,0.3508191451306246,0.6656922643508639
2286.8129199665477,-0.037237326373448315,0.02137214956403835,-1.742329486412792,0.08145080668157835,0.30413510981581937
17.04404647184118,0.05442045902770887,0.11377553867802388,0.47831422870002516,0.6324265706340839,0.8555679898326383
4.28205741324548,0.029461319905182057,0.18582714156789049,0.1585415330430544,0.8740300958508666,0.9605244103035707
35.11137620755882,-0.008727929958313048,0.10921959903831259,-0.07991175608739803,0.936307439728165,0.9789236082308879
275.47719966711213,-0.03951118959857591,0.06098210743407967,-0.6479144664078172,0.5170402735467461,0.7904470711735094
487.8713580225617,-0.07636002406902163,0.07863841756586369,-0.9710269666231038,0.3315348501360521,0.6505015568929334
0.08035441433249926,-0.18418588448027964,1.9668961048026654,-0.09364291485988714,0.9253928182442955,
471.20922596035757,0.008666800982635923,0.03536635920747516,0.24505776610457763,0.8064117037371514,0.9362019871911821
83.97330629996125,0.8648278401004277,0.117034181715435,7.38953207878387,1.4734641707933992e-13,9.593764433713372e-12
157.6478837906256,-0.038748453183965956,0.06612471784621306,-0.5859904502592153,0.5578819323348152,0.8151169120564313
258.7490472073953,0.18192750824261295,0.09461597030323166,1.922799160221677,0.05450527761163023,0.2410507163795341
98.96073820041501,0.10221633985481421,0.11864107165814597,0.8615594787388787,0.38892997745601865,0.6986628600791003
119.03581761392026,-0.0067659662052133515,0.0479020827637107,-0.14124576249822401,0.8876757951832227,0.964698823101976
238.39827437586857,0.29160669058209987,0.05101263880419905,5.716361619742294,1.0882901588686706e-08,4.2939817236099343e-07
98.81584848685496,-0.2508231673309792,0.05681064119565362,-4.415073691338108,1.0097558676427479e-05,0.00024456944098323076
535.0825678824391,0.02401225891834541,0.033388640215363447,0.7191745085592437,0.4720334037340659,0.7633292931646707
0.039645483185700645,0.03440648313465072,2.9407598957683785,0.011699861380781242,0.990665074212512,
57.17653074591022,0.11117432376026305,0.07745540889324748,1.43533324978619,0.15119215719559312,0.43674333667633886
17.349823225305524,0.16512531209353148,0.1876266951926208,0.8800736586231027,0.37881940791225666,0.6889904924725462
0.7078965863765466,0.13394312718347673,0.5400960305405869,0.24799872542927578,0.8041353929652983,0.9358081717862807
278.76872828641535,0.008060663335120663,0.064403752516566,0.12515828690334915,0.9003982397366,0.9675298322325679
8.962507729834583,0.02694014988232067,0.18518760431284118,0.14547490898370352,0.8843359247268497,0.9641725287167355
286.19036882577547,-0.055313362186846994,0.055574348162438565,-0.9953038409946127,0.3195885102376993,0.6399992573161458
233.2987957938479,-0.008804307390936508,0.051397875878020555,-0.17129710597051195,0.8639901559338581,0.9568346780769139
2381.6932060510876,0.02048398509446482,0.03555183120783041,0.5761724332768872,0.5644986361410704,0.8192929826229886
1232.5936109782535,-0.036780498199741676,0.027158067533001085,-1.3543120531329376,0.17563684236708343,0.4720763085253851
0.0,,,,,
